Timestamp | Last_Price | Buy_Price | Sell_Price | Buy_Ratio | Sell_Ratio | B-S_Diff
22:14:39.136 | 187.81 | 187.80 | 187.93 | 32.14% | 67.86% | -35.72%
22:14:39.186 | 187.81 | 187.80 | 187.93 | 32.14% | 67.86% | -35.72%
22:14:39.238 | 187.81 | 187.80 | 187.93 | 32.14% | 67.86% | -35.72%
22:14:39.288 | 187.81 | 187.80 | 187.93 | 32.14% | 67.86% | -35.72%
22:14:39.340 | 187.81 | 187.80 | 187.93 | 32.14% | 67.86% | -35.72%
22:14:39.390 | 187.81 | 187.80 | 187.93 | 32.14% | 67.86% | -35.72%
22:14:39.446 | 187.81 | 187.80 | 187.93 | 32.22% | 67.78% | -35.56%
22:14:39.491 | 187.81 | 187.80 | 187.93 | 32.22% | 67.78% | -35.56%
22:14:39.543 | 187.81 | 187.80 | 187.93 | 32.22% | 67.78% | -35.56%
22:14:39.592 | 187.81 | 187.80 | 187.93 | 32.22% | 67.78% | -35.56%
22:14:39.648 | 187.81 | 187.80 | 187.93 | 32.98% | 67.02% | -34.04%
22:14:39.693 | 187.81 | 187.80 | 187.93 | 32.98% | 67.02% | -34.04%
22:14:39.743 | 187.81 | 187.80 | 187.93 | 32.98% | 67.02% | -34.04%
22:14:39.793 | 187.81 | 187.80 | 187.93 | 32.98% | 67.02% | -34.04%
22:14:39.849 | 187.81 | 187.80 | 187.93 | 32.98% | 67.02% | -34.04%
22:14:39.897 | 187.81 | 187.80 | 187.93 | 32.98% | 67.02% | -34.04%
22:14:39.945 | 187.81 | 187.80 | 187.93 | 32.98% | 67.02% | -34.04%
22:14:39.997 | 187.81 | 187.80 | 187.93 | 32.98% | 67.02% | -34.04%
22:14:40.051 | 187.81 | 187.88 | 188.04 | 25.89% | 74.11% | -48.22%
22:14:40.099 | 187.81 | 187.88 | 188.04 | 25.89% | 74.11% | -48.22%
22:14:40.151 | 187.81 | 187.88 | 188.04 | 25.89% | 74.11% | -48.22%
22:14:40.204 | 187.81 | 187.88 | 188.04 | 25.89% | 74.11% | -48.22%
22:14:40.263 | 187.81 | 187.85 | 187.99 | 26.00% | 74.00% | -48.00%
22:14:40.302 | 187.81 | 187.85 | 187.99 | 26.00% | 74.00% | -48.00%
22:14:40.354 | 187.81 | 187.85 | 187.99 | 26.00% | 74.00% | -48.00%
22:14:40.404 | 187.81 | 187.85 | 187.99 | 26.00% | 74.00% | -48.00%
22:14:40.460 | 187.81 | 187.85 | 187.99 | 26.22% | 73.78% | -47.56%
22:14:40.506 | 187.81 | 187.85 | 187.99 | 26.22% | 73.78% | -47.56%
22:14:40.556 | 187.81 | 187.85 | 187.99 | 26.22% | 73.78% | -47.56%
22:14:40.606 | 187.81 | 187.85 | 187.99 | 26.22% | 73.78% | -47.56%
22:14:40.663 | 187.81 | 187.84 | 187.98 | 34.54% | 65.46% | -30.92%
22:14:40.708 | 187.81 | 187.84 | 187.98 | 34.54% | 65.46% | -30.92%
22:14:40.760 | 187.81 | 187.84 | 187.98 | 34.54% | 65.46% | -30.92%
22:14:40.809 | 187.81 | 187.84 | 187.98 | 34.54% | 65.46% | -30.92%
22:14:40.868 | 187.81 | 187.82 | 187.97 | 49.64% | 50.36% | -0.72%
22:14:40.912 | 187.81 | 187.82 | 187.97 | 49.64% | 50.36% | -0.72%
22:14:40.961 | 187.81 | 187.82 | 187.97 | 49.64% | 50.36% | -0.72%
22:14:41.018 | 187.81 | 187.82 | 187.97 | 49.64% | 50.36% | -0.72%
22:14:41.062 | 187.81 | 187.81 | 187.94 | 34.11% | 65.89% | -31.78%
22:14:41.113 | 187.81 | 187.81 | 187.94 | 34.11% | 65.89% | -31.78%
22:14:41.164 | 187.81 | 187.81 | 187.94 | 34.11% | 65.89% | -31.78%
22:14:41.216 | 187.81 | 187.81 | 187.94 | 34.11% | 65.89% | -31.78%
22:14:41.276 | 187.81 | 187.80 | 187.91 | 48.53% | 51.47% | -2.94%
22:14:41.319 | 187.81 | 187.80 | 187.91 | 48.53% | 51.47% | -2.94%
22:14:41.369 | 187.81 | 187.80 | 187.91 | 48.53% | 51.47% | -2.94%
22:14:41.420 | 187.81 | 187.80 | 187.91 | 48.53% | 51.47% | -2.94%
22:14:41.481 | 187.81 | 187.80 | 187.90 | 49.93% | 50.07% | -0.14%
22:14:41.520 | 187.81 | 187.80 | 187.90 | 49.93% | 50.07% | -0.14%
22:14:41.572 | 187.81 | 187.80 | 187.90 | 49.93% | 50.07% | -0.14%
22:14:41.627 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:41.676 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:41.725 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:41.775 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:41.826 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:41.877 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:41.929 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:41.980 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:42.030 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:42.081 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:42.132 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:42.183 | 187.81 | 187.80 | 187.90 | 45.14% | 54.86% | -9.72%
22:14:42.248 | 187.81 | 187.80 | 187.87 | 19.41% | 80.59% | -61.18%
22:14:42.285 | 187.81 | 187.80 | 187.87 | 19.41% | 80.59% | -61.18%
22:14:42.336 | 187.81 | 187.80 | 187.87 | 19.41% | 80.59% | -61.18%
22:14:42.387 | 187.81 | 187.80 | 187.87 | 19.41% | 80.59% | -61.18%
22:14:42.445 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:42.489 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:42.541 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:42.593 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:42.642 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:42.696 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:42.746 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:42.796 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:42.847 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:42.897 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:42.950 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.001 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.054 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.102 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.153 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.203 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.257 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.306 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.356 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.407 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.459 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.509 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.559 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.618 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.661 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.712 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.763 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.816 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.864 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.914 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:43.965 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:44.021 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:44.066 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:44.116 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:44.168 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:44.220 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:44.272 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:44.322 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:44.373 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:44.433 | 187.81 | 187.80 | 187.87 | 24.25% | 75.75% | -51.50%
22:14:44.477 | 187.81 | 187.80 | 187.87 | 24.36% | 75.64% | -51.28%
22:14:44.527 | 187.81 | 187.80 | 187.87 | 24.36% | 75.64% | -51.28%
22:14:44.578 | 187.81 | 187.80 | 187.87 | 24.36% | 75.64% | -51.28%
22:14:44.630 | 187.81 | 187.80 | 187.87 | 24.36% | 75.64% | -51.28%
22:14:44.679 | 187.81 | 187.80 | 187.87 | 24.36% | 75.64% | -51.28%
22:14:44.729 | 187.81 | 187.80 | 187.87 | 24.36% | 75.64% | -51.28%
22:14:44.781 | 187.81 | 187.80 | 187.87 | 24.36% | 75.64% | -51.28%
22:14:44.831 | 187.81 | 187.80 | 187.87 | 24.36% | 75.64% | -51.28%
22:14:44.882 | 187.81 | 187.80 | 187.87 | 24.36% | 75.64% | -51.28%
22:14:44.932 | 187.81 | 187.80 | 187.87 | 24.36% | 75.64% | -51.28%
22:14:44.982 | 187.81 | 187.80 | 187.87 | 24.36% | 75.64% | -51.28%
22:14:45.048 | 187.81 | 187.80 | 187.90 | 19.01% | 80.99% | -61.98%
22:14:45.086 | 187.81 | 187.80 | 187.90 | 19.01% | 80.99% | -61.98%
22:14:45.134 | 187.81 | 187.80 | 187.90 | 19.01% | 80.99% | -61.98%
22:14:45.185 | 187.81 | 187.80 | 187.90 | 19.01% | 80.99% | -61.98%
22:14:45.237 | 187.81 | 187.80 | 187.90 | 19.01% | 80.99% | -61.98%
22:14:45.287 | 187.81 | 187.80 | 187.90 | 19.01% | 80.99% | -61.98%
22:14:45.336 | 187.81 | 187.80 | 187.90 | 19.01% | 80.99% | -61.98%
22:14:45.389 | 187.81 | 187.80 | 187.90 | 19.01% | 80.99% | -61.98%
22:14:45.449 | 187.81 | 187.80 | 187.93 | 20.85% | 79.15% | -58.30%
22:14:45.490 | 187.81 | 187.80 | 187.93 | 20.85% | 79.15% | -58.30%
22:14:45.540 | 187.81 | 187.80 | 187.93 | 20.85% | 79.15% | -58.30%
22:14:45.593 | 187.81 | 187.80 | 187.93 | 20.85% | 79.15% | -58.30%
22:14:45.650 | 187.81 | 187.81 | 187.99 | 77.26% | 22.74% | +54.52%
22:14:45.693 | 187.81 | 187.81 | 187.99 | 77.26% | 22.74% | +54.52%
22:14:45.743 | 187.81 | 187.81 | 187.99 | 77.26% | 22.74% | +54.52%
22:14:45.796 | 187.81 | 187.81 | 187.99 | 77.26% | 22.74% | +54.52%
22:14:45.853 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:45.897 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:45.948 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:45.998 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.049 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.099 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.149 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.200 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.251 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.301 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.352 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.403 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.454 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.505 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.556 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.606 | 187.81 | 187.80 | 187.93 | 76.45% | 23.55% | +52.90%
22:14:46.662 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:46.710 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:46.760 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:46.818 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:46.862 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:46.912 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:46.964 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:47.017 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:47.065 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:47.116 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:47.166 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:47.217 | 187.81 | 187.80 | 187.93 | 76.93% | 23.07% | +53.86%
22:14:47.280 | 187.81 | 187.81 | 187.96 | 76.57% | 23.43% | +53.14%
22:14:47.318 | 187.81 | 187.81 | 187.96 | 76.57% | 23.43% | +53.14%
22:14:47.368 | 187.81 | 187.81 | 187.96 | 76.57% | 23.43% | +53.14%
22:14:47.428 | 187.81 | 187.81 | 187.96 | 76.57% | 23.43% | +53.14%
22:14:47.472 | 187.81 | 187.81 | 187.96 | 76.43% | 23.57% | +52.86%
22:14:47.522 | 187.81 | 187.81 | 187.96 | 76.43% | 23.57% | +52.86%
22:14:47.573 | 187.81 | 187.81 | 187.96 | 76.43% | 23.57% | +52.86%
22:14:47.628 | 187.81 | 187.81 | 187.96 | 76.17% | 23.83% | +52.34%
22:14:47.674 | 187.81 | 187.81 | 187.96 | 76.17% | 23.83% | +52.34%
22:14:47.725 | 187.81 | 187.81 | 187.96 | 76.17% | 23.83% | +52.34%
22:14:47.777 | 187.81 | 187.81 | 187.96 | 76.17% | 23.83% | +52.34%
22:14:47.836 | 187.81 | 187.80 | 187.87 | 71.87% | 28.13% | +43.74%
22:14:47.877 | 187.81 | 187.80 | 187.87 | 71.87% | 28.13% | +43.74%
22:14:47.928 | 187.81 | 187.80 | 187.87 | 71.87% | 28.13% | +43.74%
22:14:47.980 | 187.81 | 187.80 | 187.87 | 71.87% | 28.13% | +43.74%
22:14:48.038 | 187.81 | 187.80 | 187.87 | 70.00% | 30.00% | +40.00%
22:14:48.080 | 187.81 | 187.80 | 187.87 | 70.00% | 30.00% | +40.00%
22:14:48.130 | 187.81 | 187.80 | 187.87 | 70.00% | 30.00% | +40.00%
22:14:48.180 | 187.81 | 187.80 | 187.87 | 70.00% | 30.00% | +40.00%
22:14:48.240 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.283 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.334 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.385 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.435 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.485 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.535 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.587 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.638 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.690 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.739 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.792 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.843 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.894 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.944 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:48.995 | 187.81 | 187.80 | 187.87 | 69.56% | 30.44% | +39.12%
22:14:49.052 | 187.81 | 187.80 | 187.90 | 67.86% | 32.14% | +35.72%
22:14:49.096 | 187.81 | 187.80 | 187.90 | 67.86% | 32.14% | +35.72%
22:14:49.148 | 187.81 | 187.80 | 187.90 | 67.86% | 32.14% | +35.72%
22:14:49.200 | 187.81 | 187.80 | 187.90 | 67.86% | 32.14% | +35.72%
22:14:49.251 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.300 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.350 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.400 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.452 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.501 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.552 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.602 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.654 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.704 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.756 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.807 | 187.81 | 187.80 | 187.90 | 66.88% | 33.12% | +33.76%
22:14:49.868 | 187.81 | 187.80 | 187.81 | 56.05% | 43.95% | +12.10%
22:14:49.909 | 187.81 | 187.80 | 187.81 | 56.05% | 43.95% | +12.10%
22:14:49.960 | 187.81 | 187.80 | 187.81 | 56.05% | 43.95% | +12.10%
22:14:50.011 | 187.81 | 187.80 | 187.81 | 56.05% | 43.95% | +12.10%
22:14:50.072 | 187.81 | 187.80 | 187.81 | 45.07% | 54.93% | -9.86%
22:14:50.111 | 187.81 | 187.80 | 187.81 | 45.07% | 54.93% | -9.86%
22:14:50.162 | 187.81 | 187.80 | 187.81 | 45.07% | 54.93% | -9.86%
22:14:50.217 | 187.81 | 187.80 | 187.81 | 45.07% | 54.93% | -9.86%
22:14:50.275 | 187.81 | 187.80 | 187.81 | 47.58% | 52.42% | -4.84%
22:14:50.316 | 187.81 | 187.80 | 187.81 | 47.58% | 52.42% | -4.84%
22:14:50.365 | 187.81 | 187.80 | 187.81 | 47.58% | 52.42% | -4.84%
22:14:50.418 | 187.81 | 187.80 | 187.81 | 47.58% | 52.42% | -4.84%
22:14:50.475 | 187.81 | 187.80 | 187.81 | 47.15% | 52.85% | -5.70%
22:14:50.519 | 187.81 | 187.80 | 187.81 | 47.15% | 52.85% | -5.70%
22:14:50.570 | 187.81 | 187.80 | 187.81 | 47.15% | 52.85% | -5.70%
22:14:50.627 | 187.81 | 187.80 | 187.82 | 47.15% | 52.85% | -5.70%
22:14:50.671 | 187.81 | 187.80 | 187.82 | 46.96% | 53.04% | -6.08%
22:14:50.723 | 187.81 | 187.80 | 187.82 | 46.96% | 53.04% | -6.08%
22:14:50.772 | 187.81 | 187.80 | 187.82 | 46.96% | 53.04% | -6.08%
22:14:50.829 | 187.81 | 187.80 | 187.83 | 45.94% | 54.06% | -8.12%
22:14:50.873 | 187.81 | 187.80 | 187.83 | 45.94% | 54.06% | -8.12%
22:14:50.925 | 187.81 | 187.80 | 187.83 | 45.94% | 54.06% | -8.12%
22:14:50.977 | 187.81 | 187.80 | 187.83 | 45.94% | 54.06% | -8.12%
22:14:51.030 | 187.81 | 187.80 | 187.83 | 45.94% | 54.06% | -8.12%
22:14:51.078 | 187.81 | 187.80 | 187.83 | 45.94% | 54.06% | -8.12%
22:14:51.130 | 187.81 | 187.80 | 187.83 | 45.94% | 54.06% | -8.12%
22:14:51.180 | 187.81 | 187.80 | 187.83 | 45.94% | 54.06% | -8.12%
22:14:51.237 | 187.81 | 187.80 | 187.83 | 46.20% | 53.80% | -7.60%
22:14:51.283 | 187.81 | 187.80 | 187.83 | 46.20% | 53.80% | -7.60%
22:14:51.333 | 187.81 | 187.80 | 187.83 | 46.20% | 53.80% | -7.60%
22:14:51.384 | 187.81 | 187.80 | 187.83 | 46.20% | 53.80% | -7.60%
22:14:51.438 | 187.81 | 187.80 | 187.83 | 46.27% | 53.73% | -7.46%
22:14:51.486 | 187.81 | 187.80 | 187.83 | 46.27% | 53.73% | -7.46%
22:14:51.537 | 187.81 | 187.80 | 187.83 | 46.27% | 53.73% | -7.46%
22:14:51.587 | 187.81 | 187.80 | 187.83 | 46.27% | 53.73% | -7.46%
22:14:51.642 | 187.81 | 187.80 | 187.83 | 47.97% | 52.03% | -4.06%
22:14:51.687 | 187.81 | 187.80 | 187.83 | 47.97% | 52.03% | -4.06%
22:14:51.738 | 187.81 | 187.80 | 187.83 | 47.97% | 52.03% | -4.06%
22:14:51.790 | 187.81 | 187.80 | 187.83 | 47.97% | 52.03% | -4.06%
22:14:51.851 | 187.81 | 187.80 | 187.85 | 47.22% | 52.78% | -5.56%
22:14:51.893 | 187.81 | 187.80 | 187.85 | 47.22% | 52.78% | -5.56%
22:14:51.943 | 187.81 | 187.80 | 187.85 | 47.22% | 52.78% | -5.56%
22:14:51.994 | 187.81 | 187.80 | 187.85 | 47.22% | 52.78% | -5.56%
22:14:52.045 | 187.81 | 187.80 | 187.85 | 47.39% | 52.61% | -5.22%
22:14:52.095 | 187.81 | 187.80 | 187.85 | 47.39% | 52.61% | -5.22%
22:14:52.144 | 187.81 | 187.80 | 187.85 | 47.39% | 52.61% | -5.22%
22:14:52.196 | 187.81 | 187.80 | 187.85 | 47.39% | 52.61% | -5.22%
22:14:52.251 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.298 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.347 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.399 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.450 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.500 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.551 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.602 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.653 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.703 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.754 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.804 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.857 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.907 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:52.958 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:53.009 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:53.059 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:53.110 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:53.160 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:53.221 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:53.262 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:53.312 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:53.363 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:53.417 | 187.81 | 187.80 | 187.85 | 46.36% | 53.64% | -7.28%
22:14:53.469 | 187.81 | 187.80 | 187.85 | 46.34% | 53.66% | -7.32%
22:14:53.516 | 187.81 | 187.80 | 187.85 | 46.34% | 53.66% | -7.32%
22:14:53.565 | 187.81 | 187.80 | 187.85 | 46.34% | 53.66% | -7.32%
22:14:53.617 | 187.81 | 187.80 | 187.85 | 46.34% | 53.66% | -7.32%
22:14:53.677 | 187.81 | 187.80 | 187.81 | 47.25% | 52.75% | -5.50%
22:14:53.718 | 187.81 | 187.80 | 187.81 | 47.25% | 52.75% | -5.50%
22:14:53.768 | 187.81 | 187.80 | 187.81 | 47.25% | 52.75% | -5.50%
22:14:53.822 | 187.81 | 187.80 | 187.81 | 47.25% | 52.75% | -5.50%
22:14:53.871 | 187.81 | 187.80 | 187.81 | 47.25% | 52.75% | -5.50%
22:14:53.920 | 187.81 | 187.80 | 187.81 | 47.25% | 52.75% | -5.50%
22:14:53.971 | 187.81 | 187.80 | 187.81 | 47.25% | 52.75% | -5.50%
22:14:54.030 | 187.81 | 187.80 | 187.81 | 47.25% | 52.75% | -5.50%
22:14:54.075 | 187.81 | 187.80 | 187.81 | 47.39% | 52.61% | -5.22%
22:14:54.124 | 187.81 | 187.80 | 187.81 | 47.39% | 52.61% | -5.22%
22:14:54.175 | 187.81 | 187.80 | 187.81 | 47.39% | 52.61% | -5.22%
22:14:54.228 | 187.81 | 187.80 | 187.81 | 47.39% | 52.61% | -5.22%
22:14:54.277 | 187.81 | 187.80 | 187.81 | 47.39% | 52.61% | -5.22%
22:14:54.326 | 187.81 | 187.80 | 187.81 | 47.39% | 52.61% | -5.22%
22:14:54.377 | 187.81 | 187.80 | 187.81 | 47.39% | 52.61% | -5.22%
22:14:54.441 | 187.81 | 187.80 | 187.81 | 46.69% | 53.31% | -6.62%
22:14:54.480 | 187.81 | 187.80 | 187.81 | 46.69% | 53.31% | -6.62%
22:14:54.530 | 187.81 | 187.80 | 187.81 | 46.69% | 53.31% | -6.62%
22:14:54.580 | 187.81 | 187.80 | 187.81 | 46.69% | 53.31% | -6.62%
22:14:54.639 | 187.81 | 187.80 | 187.81 | 37.58% | 62.42% | -24.84%
22:14:54.682 | 187.81 | 187.80 | 187.81 | 37.58% | 62.42% | -24.84%
22:14:54.734 | 187.81 | 187.80 | 187.81 | 37.58% | 62.42% | -24.84%
22:14:54.784 | 187.81 | 187.80 | 187.81 | 37.58% | 62.42% | -24.84%
